Engagements,NBA_Follower_Count,Created,Type,Description,Len_Desc,Tagged_Count,DayOfWeek,playOffDate,month,hour,timeOfDay,propOfSpecialTexts,shoutouts,TagLevel,teamTagged,otherTagged,top3Tagged,bottom3Tagged,hashtags,hasHashtag,HashLevel,monthDateYear,postsInThatDay
,26976706,2018-02-23 18:34:57-05:00,Video,?? @cp3 arrives for tonights @houstonrockets action @nbaonespn! #GoTexanDay,76,3,Friday,0,2,18,Evening,0.5555555555555556,"['@cp3', '@houstonrockets', '@nbaonespn']",High,0,1,0,0,['#GoTexanDay'],True,None,2018-02-23,3
,26976706,2018-02-23 16:07:09-05:00,Video,"The @houstonrockets run the pick & roll to perfection! #NBABreakdown
...
@timberwolves/@houstonrockets 8pm/et @nbaonespn",120,4,Friday,0,2,16,Afternoon,0.25,"['@houstonrockets', '@timberwolves', '@houstonrockets', '@nbaonespn']",Mid,0,1,0,0,['#NBABreakdown'],True,High,2018-02-23,3
,26964965,2018-02-22 22:13:11-05:00,Photo,"Congrats to @KingJames of the @cavs on becoming the 7th player in @NBAHistory to reach 11,000 FIELD GOALS MADE! 
#ThisIsWhyWePlay #AllForOne",140,3,Thursday,0,2,22,Evening,0.19047619047619047,"['@KingJames', '@cavs', '@NBAHistory']",Mid,0,1,0,0,"['#ThisIsWhyWePlay', '#AllForOne']",True,Mid,2018-02-22,2
,26964965,2018-02-22 11:54:22-05:00,Album,"Ahead of Week 19 NBA action, we check in with the stat leaders for the 2017-18 season!",86,0,Thursday,0,2,11,Morning,0.0,[],None,0,0,0,0,[],False,None,2018-02-22,2
,26950543,2018-02-21 10:13:02-05:00,Video,???? @spidadmitchell micd up at the #KickstartRisingsStars game! (repost @nbaallstar),86,2,Wednesday,0,2,10,Morning,0.4,"['@spidadmitchell', '@nbaallstar']",High,0,1,0,0,['#KickstartRisingsStars'],True,None,2018-02-21,1
,26905305,2018-02-19 19:19:11-05:00,Video,Who had your favorite #NBAKicks at the 2018 #NBAAllStar Game?,61,0,Monday,0,2,19,Evening,0.2,[],None,0,0,0,0,"['#NBAKicks', '#NBAAllStar']",True,Mid,2018-02-19,2
,26905305,2018-02-19 13:47:59-05:00,Album,"Coming at ya! #NBAAllStar ...
(??: @adbphotoinc)",48,1,Monday,0,2,13,Afternoon,0.5,['@adbphotoinc'],None,0,1,0,0,['#NBAAllStar'],True,Mid,2018-02-19,2
,26873604,2018-02-18 22:23:13-05:00,Photo,????????,8,0,Sunday,0,2,22,Evening,1.0,[],None,0,0,0,0,[],False,None,2018-02-18,8
,26873604,2018-02-18 21:29:31-05:00,Video,Watch your head! #NBAllStar,27,0,Sunday,0,2,21,Evening,0.25,[],None,0,0,0,0,['#NBAllStar'],True,None,2018-02-18,8
,26873604,2018-02-18 20:48:39-05:00,Album,@kyrieirving greets a trio of NBA ROYALTY! #NBAAllStar,54,1,Sunday,0,2,20,Evening,0.25,['@kyrieirving'],High,0,1,0,0,['#NBAAllStar'],True,Mid,2018-02-18,8
,26873604,2018-02-18 19:47:16-05:00,Photo,@stephencurry30 rockin the #Curry4 tonight!,44,1,Sunday,0,2,19,Evening,0.4,['@stephencurry30'],High,0,1,0,0,['#Curry4'],True,None,2018-02-18,8
,26873604,2018-02-18 16:51:34-05:00,Photo,Tell us WHO YA GOT using #KiaWhoYaGot #Sweeps for a chance to win an official @nbaallstar jersey!,97,1,Sunday,0,2,16,Afternoon,0.17647058823529413,['@nbaallstar'],Low,0,1,0,0,"['#KiaWhoYaGot', '#Sweeps']",True,None,2018-02-18,8
,26873604,2018-02-18 12:09:39-05:00,Video,Clutch #NBAAllStar buckets by Magic & MJ! #NBABreakdown (?? 8pm/et @nbaontnt),77,1,Sunday,0,2,12,Afternoon,0.36363636363636365,['@nbaontnt'],Mid,0,1,0,0,"['#NBAAllStar', '#NBABreakdown']",True,High,2018-02-18,8
,26873604,2018-02-18 01:08:21-05:00,Video,?? @spidadmitchell captures the 2018 #VerizonDunk title!,56,1,Sunday,0,2,1,Night,0.42857142857142855,['@spidadmitchell'],High,0,1,0,0,['#VerizonDunk'],True,None,2018-02-18,8
,26873604,2018-02-18 00:25:00-05:00,Video,@dbook gets HOT to win the #JBL3PT!,35,1,Sunday,0,2,0,Night,0.2857142857142857,['@dbook'],None,0,1,0,0,['#JBL3PT'],True,None,2018-02-18,8
,26847930,2018-02-17 23:34:58-05:00,Video,When your boy wins the #JBL3PT!,31,0,Saturday,0,2,23,Evening,0.16666666666666666,[],None,0,0,0,0,['#JBL3PT'],True,None,2018-02-17,6
,26847930,2018-02-17 22:36:03-05:00,Video,@spidadmitchell pays tribute to Vince Carter to win the #VerizonDunk!,69,1,Saturday,0,2,22,Evening,0.2,['@spidadmitchell'],High,0,1,0,0,['#VerizonDunk'],True,None,2018-02-17,6
,26847930,2018-02-17 22:08:02-05:00,Video,@desmith4 with the first perfect score of the evening! #VerizonDunk,67,1,Saturday,0,2,22,Evening,0.2,['@desmith4'],None,0,1,0,0,['#VerizonDunk'],True,None,2018-02-17,6
,26847930,2018-02-17 15:41:21-05:00,Video,Ayyy... get it @vicoladipo! #NBAAllStar,39,1,Saturday,0,2,15,Afternoon,0.4,['@vicoladipo'],High,0,1,0,0,['#NBAAllStar'],True,Mid,2018-02-17,6
,26847930,2018-02-17 13:32:37-05:00,Photo,?Talkin #NBAKicks ahead of #NBAAllStar practice!?,50,0,Saturday,0,2,13,Afternoon,0.3333333333333333,[],None,0,0,0,0,"['#NBAKicks', '#NBAAllStar']",True,Mid,2018-02-17,6
,26847930,2018-02-17 02:19:24-05:00,Video,#TeamClippers defeats #TeamLakers 75-66 in the #RufflesCelebGame!,65,0,Saturday,0,2,2,Night,0.42857142857142855,[],None,0,0,0,0,"['#TeamClippers', '#TeamLakers', '#RufflesCelebGame']",True,None,2018-02-17,6
,26788765,2018-02-13 23:27:02-05:00,Photo,"The first to 3,000 #NBAFantasy Points... @russwest44 of the @okcthunder!",72,2,Tuesday,0,2,23,Evening,0.3,"['@russwest44', '@okcthunder']",Mid,0,1,0,0,['#NBAFantasy'],True,None,2018-02-13,3
,26788765,2018-02-13 22:43:26-05:00,Video,For the young ones! #ThisIsWhyWePlay,36,0,Tuesday,0,2,22,Evening,0.2,[],None,0,0,0,0,['#ThisIsWhyWePlay'],True,Mid,2018-02-13,3
,26788765,2018-02-13 01:06:38-05:00,Album,Swipe through to recap Mondays NBA action!,43,0,Tuesday,0,2,1,Night,0.0,[],None,0,0,0,0,[],False,None,2018-02-13,3
,26776254,2018-02-12 20:06:10-05:00,Video,"Lou Williams tosses, @deandre finishes!",39,1,Monday,0,2,20,Evening,0.2,['@deandre'],None,0,1,0,0,[],False,None,2018-02-12,1
,26759980,2018-02-11 19:18:35-05:00,Photo,Celtic Pride!,13,0,Sunday,0,2,19,Evening,0.0,[],None,0,0,0,0,[],False,None,2018-02-11,6
,26759980,2018-02-11 19:09:15-05:00,Video,@jcollins20_ ... #THISisWhyWePlay,33,1,Sunday,0,2,19,Evening,0.6666666666666666,['@jcollins20_'],None,0,1,0,0,['#THISisWhyWePlay'],True,None,2018-02-11,6
,26759980,2018-02-11 18:09:32-05:00,Video,#VerizonDunk contestant @vicoladipo breaks free ??,50,1,Sunday,0,2,18,Evening,0.5,['@vicoladipo'],High,0,1,0,0,['#VerizonDunk'],True,None,2018-02-11,6
,26759980,2018-02-11 16:14:35-05:00,Video,@kyrieirving steps back for the @celtics bucket! #NBAonABC,58,2,Sunday,0,2,16,Afternoon,0.375,"['@kyrieirving', '@celtics']",High,0,1,0,0,['#NBAonABC'],True,High,2018-02-11,6
,26759980,2018-02-11 08:04:22-05:00,Video,??@money23green & @greenranger14 micd up in Oakland!??,55,2,Sunday,0,2,8,Morning,0.42857142857142855,"['@money23green', '@greenranger14']",None,0,1,0,0,[],False,None,2018-02-11,6
,26759980,2018-02-11 00:17:06-05:00,Album,Tonights winners from a 7 game night around the association!,61,0,Sunday,0,2,0,Night,0.0,[],None,0,0,0,0,[],False,None,2018-02-11,6
,26759980,2018-02-10 23:14:18-05:00,Photo,"@antdavis23 explodes for 44 PTS, 17 REB, 6 STL & 3 BLK in @pelicansnba 2OT thrilling victory!",93,2,Saturday,0,2,23,Evening,0.11764705882352941,"['@antdavis23', '@pelicansnba']",High,0,1,0,0,[],False,None,2018-02-10,2
,26743966,2018-02-10 22:26:17-05:00,Video,@stephencurry30 brings out another one from his bag of tricks to find @javalemcgee on #NBAonABC!,96,2,Saturday,0,2,22,Evening,0.2,"['@stephencurry30', '@javalemcgee']",High,0,1,0,0,['#NBAonABC'],True,High,2018-02-10,2
,26728009,2018-02-09 23:16:44-05:00,Video,Wait.. run that back! ??,24,0,Friday,0,2,23,Evening,0.2,[],None,0,0,0,0,[],False,None,2018-02-09,2
,26728009,2018-02-09 20:34:09-05:00,Video,Flash Back!,11,0,Friday,0,2,20,Evening,0.0,[],None,0,0,0,0,[],False,None,2018-02-09,2
,26706824,2018-02-08 01:53:24-05:00,Album,Swipe through to recap Wednesdays five games!,46,0,Thursday,0,2,1,Night,0.0,[],None,0,0,0,0,[],False,None,2018-02-08,1
,26693538,2018-02-07 08:06:14-05:00,Photo,Join us in wishing @isaiahthomas of the @cavs a HAPPY 29th BIRTHDAY! #NBABDAY,77,2,Wednesday,0,2,8,Morning,0.23076923076923078,"['@isaiahthomas', '@cavs']",Mid,0,1,0,0,['#NBABDAY'],True,Low,2018-02-07,2
,26684644,2018-02-07 00:33:50-05:00,Video,@ygtrece coming at ya! #PhantomCam,34,1,Wednesday,0,2,0,Night,0.4,['@ygtrece'],High,0,1,0,0,['#PhantomCam'],True,High,2018-02-07,2
,26669330,2018-02-06 10:19:11-05:00,Album,30 years ago today... Michael Jordan took flight in the famous 1988 @nbaallstar Slam Dunk Contest in Chicago!,109,1,Tuesday,0,2,10,Morning,0.05555555555555555,['@nbaallstar'],Low,0,1,0,0,[],False,None,2018-02-06,2
,26669330,2018-02-06 01:44:58-05:00,Album,14 teams in action on Monday!,29,0,Tuesday,0,2,1,Night,0.0,[],None,0,0,0,0,[],False,None,2018-02-06,2
,26669330,2018-02-05 17:35:13-05:00,Video,The TOP #AssistsOfTheWeek... which was your fave?,49,0,Monday,0,2,17,Afternoon,0.14285714285714285,[],None,0,0,0,0,['#AssistsOfTheWeek'],True,None,2018-02-05,1
,26653780,2018-02-04 13:30:39-05:00,Video,@giannis_an34 drops a MANs JAM in Brooklyn!,44,1,Sunday,0,2,13,Afternoon,0.14285714285714285,['@giannis_an34'],High,0,1,0,0,[],False,None,2018-02-04,4
,26653780,2018-02-04 11:48:30-05:00,Video,Ahead of todays @okcthunder #NBAonABC action (2pm/et vs. @lakers)... we showcase @ygtreces BEST SWATS!,104,3,Sunday,0,2,11,Morning,0.2857142857142857,"['@okcthunder', '@lakers', '@ygtrece']",High,0,1,0,0,['#NBAonABC'],True,High,2018-02-04,4
,26653780,2018-02-04 09:31:12-05:00,Video,Lefty! #PhantomCam,18,0,Sunday,0,2,9,Morning,0.5,[],None,0,0,0,0,['#PhantomCam'],True,High,2018-02-04,4
,26653780,2018-02-04 02:03:49-05:00,Video,?? @realtristan13 and @g.green14 micd up in Cleveland! #NBAonABC ??,68,2,Sunday,0,2,2,Night,0.5,"['@realtristan13', '@g']",None,0,1,0,0,['#NBAonABC'],True,High,2018-02-04,4
,26635831,2018-02-03 21:59:37-05:00,Photo,The MOOD in DETROIT!,20,0,Saturday,0,2,21,Evening,0.0,[],None,0,0,0,0,[],False,None,2018-02-03,4
,26635831,2018-02-03 21:19:50-05:00,Video,Poetry in Motion... @kingjames down the lane! #NBAonABC #PhantomCam,67,1,Saturday,0,2,21,Evening,0.3333333333333333,['@kingjames'],High,0,1,0,0,"['#NBAonABC', '#PhantomCam']",True,High,2018-02-03,4
,26635831,2018-02-03 18:43:15-05:00,Video,@kingjames is feeling it ahead of tonights #NBAonABC Primetime Action 8:30pm/et!,81,1,Saturday,0,2,18,Evening,0.18181818181818182,['@kingjames'],High,0,1,0,0,['#NBAonABC'],True,High,2018-02-03,4
,26635831,2018-02-03 14:48:51-05:00,Video,"@dwyanewade and @kingjames connect in transition off the steal! #NBABreakdown
?????
@cavs/@houstonrockets 8:30pm/et #NBAonABC",125,4,Saturday,0,2,14,Afternoon,0.3333333333333333,"['@dwyanewade', '@kingjames', '@cavs', '@houstonrockets']",High,0,1,0,0,"['#NBABreakdown', '#NBAonABC']",True,High,2018-02-03,4
,26620818,2018-02-02 19:43:19-05:00,Video,@mr_carter5 beats the buzzer to give the @hornets 49 first-quarter points!,74,2,Friday,0,2,19,Evening,0.18181818181818182,"['@mr_carter5', '@hornets']",Mid,0,1,0,0,[],False,None,2018-02-02,2
,26620818,2018-02-02 00:45:29-05:00,Photo,@jokara95 notches his 3rd triple-double of the season for the @nuggets with 27p/13a/12r!,88,2,Friday,0,2,0,Night,0.15384615384615385,"['@jokara95', '@nuggets']",Low,0,1,0,0,[],False,None,2018-02-02,2
,26606868,2018-02-01 20:23:47-05:00,Photo,The #JBL3PT field at #NBAAllStar! (repost @nbaallstar),54,1,Thursday,0,2,20,Evening,0.42857142857142855,['@nbaallstar'],Low,0,1,0,0,"['#JBL3PT', '#NBAAllStar']",True,Mid,2018-02-01,3
,26606868,2018-02-01 19:40:41-05:00,Video,@demar_derozan of the @raptors named Eastern Conference Kia NBA Player of the Month for January! #KiaPOTM,105,2,Thursday,0,2,19,Evening,0.1875,"['@demar_derozan', '@raptors']",Mid,0,1,0,0,['#KiaPOTM'],True,None,2018-02-01,3
,26606868,2018-02-01 14:22:27-05:00,Photo,@miamiheat guard @the_1_dragon has been named by @nba Commissioner @adamsilvernba to replace injured Cavs Forward Kevin Love on #TeamLeBron in the 2018 #NBAAllStar Game. (repost @nbaallstar),190,5,Thursday,0,2,14,Afternoon,0.2692307692307692,"['@miamiheat', '@the_1_dragon', '@nba', '@adamsilvernba', '@nbaallstar']",Mid,0,1,0,0,"['#TeamLeBron', '#NBAAllStar']",True,Mid,2018-02-01,3
,26593385,2018-01-31 22:18:29-05:00,Photo,@nicbatum88 notches his 8th career triple-double with 10p/11r/10a for the @hornets!,83,2,Wednesday,0,1,22,Evening,0.18181818181818182,"['@nicbatum88', '@hornets']",Mid,0,1,0,0,[],False,None,2018-01-31,2
,26593385,2018-01-31 20:00:26-05:00,Photo,New threads for @blakegriffin32!,32,1,Wednesday,0,1,20,Evening,0.25,['@blakegriffin32'],None,0,1,0,0,[],False,None,2018-01-31,2
,26579605,2018-01-30 21:23:55-05:00,Video,Dont blink... or youll miss @manuginobilis dish!,51,1,Tuesday,0,1,21,Evening,0.14285714285714285,['@manuginobili'],None,0,1,0,0,[],False,None,2018-01-30,3
,26579605,2018-01-30 20:21:48-05:00,Video,@jharden13 sets up @ccapela15 through the legs!,47,2,Tuesday,0,1,20,Evening,0.2857142857142857,"['@jharden13', '@ccapela15']",High,0,1,0,0,[],False,None,2018-01-30,3
,26579605,2018-01-30 19:13:48-05:00,Photo,@detroitpistons center @andredrummondd has been named by @nba Commissioner @adamsilvernba to replace injured Wizards guard John Wall on #TeamLeBron in the 2018 #NBAAllStar Game. (repost @nbaallstar),198,5,Tuesday,0,1,19,Evening,0.2692307692307692,"['@detroitpistons', '@andredrummondd', '@nba', '@adamsilvernba', '@nbaallstar']",Low,0,1,0,0,"['#TeamLeBron', '#NBAAllStar']",True,Mid,2018-01-30,3
,26565301,2018-01-29 21:53:26-05:00,Video,@desmith4 stays composed to beat the buzzer!,44,1,Monday,0,1,21,Evening,0.14285714285714285,['@desmith4'],None,0,1,0,0,[],False,None,2018-01-29,2
,26565301,2018-01-29 15:27:29-05:00,Video,The TOP #AssistsOfTheWeek... which was your fave?,49,0,Monday,0,1,15,Afternoon,0.14285714285714285,[],None,0,0,0,0,['#AssistsOfTheWeek'],True,None,2018-01-29,2
,26517341,2018-01-26 22:26:07-05:00,Photo,"@marcgasol notches his first triple-double of the season for the @memgrizz with 13p, 12r, 10a.",94,2,Friday,0,1,22,Evening,0.13333333333333333,"['@marcgasol', '@memgrizz']",None,0,1,0,0,[],False,None,2018-01-26,3
,26517341,2018-01-26 22:24:41-05:00,Photo,@kporzee of the @nyknicks is the first to 100 blocks this season!,65,2,Friday,0,1,22,Evening,0.16666666666666666,"['@kporzee', '@nyknicks']",Mid,0,1,0,0,[],False,None,2018-01-26,3
,26517341,2018-01-26 08:38:06-05:00,Video,Happy 41st Birthday to the high-flying Vince Carter! #NBABDAY,61,0,Friday,0,1,8,Morning,0.1111111111111111,[],None,0,0,0,0,['#NBABDAY'],True,Low,2018-01-26,3
,26505073,2018-01-25 22:50:36-05:00,Video,"@stephencurry30 scores his 14,000th career points in style!",59,1,Thursday,0,1,22,Evening,0.125,['@stephencurry30'],High,0,1,0,0,[],False,None,2018-01-25,6
,26505073,2018-01-25 21:06:16-05:00,Video,@bradbeal3 off the dribble to the rack @nbaontnt!,49,2,Thursday,0,1,21,Evening,0.25,"['@bradbeal3', '@nbaontnt']",Mid,0,1,0,0,[],False,None,2018-01-25,6
,26505073,2018-01-25 20:59:58-05:00,Photo,The Future of Flight.... @jumpman23 x @nbaallstar!,50,2,Thursday,0,1,20,Evening,0.2857142857142857,"['@jumpman23', '@nbaallstar']",Low,0,1,0,0,[],False,None,2018-01-25,6
,26505073,2018-01-25 20:08:20-05:00,Album,"Live from the FUTURE OF FLIGHT in LA, the 2018 @jumpman23 @nbaallstar uniforms are revealed!",92,2,Thursday,0,1,20,Evening,0.13333333333333333,"['@jumpman23', '@nbaallstar']",Low,0,1,0,0,[],False,None,2018-01-25,6
,26505073,2018-01-25 14:30:03-05:00,Video,The @washwizards @nbaallstar backcourt turn defense into quick buckets! #NBABreakdown ...Wizards/Thunder 8pm/et @nbaontnt,121,3,Thursday,0,1,14,Afternoon,0.3076923076923077,"['@washwizards', '@nbaallstar', '@nbaontnt']",Mid,0,1,0,0,['#NBABreakdown'],True,High,2018-01-25,6
,26505073,2018-01-25 09:48:50-05:00,Video,@nbaallstar captains @kingjames and @stephencurry30 will draft their #NBAAllStar teams today.... announced 7pm/et @nbaontnt!,124,4,Thursday,0,1,9,Morning,0.35714285714285715,"['@nbaallstar', '@kingjames', '@stephencurry30', '@nbaontnt']",High,0,1,0,0,['#NBAAllStar'],True,Mid,2018-01-25,6
,26488016,2018-01-24 22:09:44-05:00,Video,@jharden13 and @ccapela15 convert the long-distance oop!,56,2,Wednesday,0,1,22,Evening,0.2857142857142857,"['@jharden13', '@ccapela15']",High,0,1,0,0,[],False,None,2018-01-24,2
,26488016,2018-01-24 18:29:13-05:00,Photo,The WORLD vs. the U.S ....presenting the #KickStartRisingStars rosters for @nbaallstar!,87,1,Wednesday,0,1,18,Evening,0.18181818181818182,['@nbaallstar'],Low,0,1,0,0,['#KickStartRisingStars'],True,None,2018-01-24,2
,26475735,2018-01-23 20:33:28-05:00,Photo,"A club of ONE! 
@KingJames  is the ONLY player in  @NBAHistory  with 30,000 points, 7,000 rebounds and 7,000 assists!

#ThisIsWhyWePlay",135,2,Tuesday,0,1,20,Evening,0.045454545454545456,"['@KingJames', '@NBAHistory']",None,0,1,0,0,['#ThisIsWhyWePlay'],True,Mid,2018-01-23,2
,26475735,2018-01-23 01:22:35-05:00,Album,Swipe through to recap Mondays 9 games!,40,0,Tuesday,0,1,1,Night,0.0,[],None,0,0,0,0,[],False,None,2018-01-23,2
,26449203,2018-01-21 01:27:34-05:00,Album,Swipe through to recap Saturdays NBA action!,45,0,Sunday,0,1,1,Night,0.0,[],None,0,0,0,0,[],False,None,2018-01-21,1
,26433325,2018-01-20 22:56:02-05:00,Video,BANG! - #MikeBreen #NBAonABC,28,0,Saturday,0,1,22,Evening,0.5,[],None,0,0,0,0,"['#MikeBreen', '#NBAonABC']",True,High,2018-01-20,7
,26433325,2018-01-20 21:56:33-05:00,Photo,@k_mid22 notches his first career triple-double with 23p/14r/10a for the @bucks.,80,2,Saturday,0,1,21,Evening,0.18181818181818182,"['@k_mid22', '@bucks']",Low,0,1,0,0,[],False,None,2018-01-20,7
,26433325,2018-01-20 20:03:19-05:00,Video,@boogiecousins off the dribble!,31,1,Saturday,0,1,20,Evening,0.25,['@boogiecousins'],None,0,1,0,0,[],False,None,2018-01-20,7
,26433325,2018-01-20 17:12:11-05:00,Video,?? BABY RACE ALERT in Cleveland ??,34,0,Saturday,0,1,17,Afternoon,0.2857142857142857,[],None,0,0,0,0,[],False,None,2018-01-20,7
,26433325,2018-01-20 16:35:16-05:00,Video,Ahead of tonights @houstonrockets #NBAonABC action (8:30pm/et vs. @warriors)... we showcase @cp3s handles!,108,3,Saturday,0,1,16,Afternoon,0.3076923076923077,"['@houstonrockets', '@warriors', '@cp3']",High,0,1,0,0,['#NBAonABC'],True,High,2018-01-20,7
,26433325,2018-01-20 15:44:16-05:00,Photo,A brotherhood... #ThisIsWhyWePlay,33,0,Saturday,0,1,15,Afternoon,0.3333333333333333,[],None,0,0,0,0,['#ThisIsWhyWePlay'],True,Mid,2018-01-20,7
,26433325,2018-01-20 09:48:55-05:00,Video,Did you BELIEVE? @iammontaellis & the unforgettable 2007 Warriors with this @tissot.us Buzzer Beater! #ThisIsYourTime,117,2,Saturday,0,1,9,Morning,0.2,"['@iammontaellis', '@tissot']",None,0,1,0,0,['#ThisIsYourTime'],True,Mid,2018-01-20,7
,26433325,2018-01-19 23:51:30-05:00,Video,@kporzee gets to the rim for the @nyknicks!,43,2,Friday,0,1,23,Evening,0.25,"['@kporzee', '@nyknicks']",Mid,0,1,0,0,[],False,None,2018-01-19,2
,26424404,2018-01-19 08:43:18-05:00,Photo,"The @NBAAllStar reserves (as selected by NBA head coaches) will be revealed 6pm/et January 23 @NBAonTNT.............
The #NBAAllStar team rosters (as drafted by team captains @kingjames and @stephencurry30) will be revealed 7pm/et January 25 @NBAonTNT.",252,5,Friday,0,1,8,Morning,0.17647058823529413,"['@NBAAllStar', '@NBAonTNT', '@kingjames', '@stephencurry30', '@NBAonTNT']",High,0,1,0,0,['#NBAAllStar'],True,Mid,2018-01-19,2
,26412583,2018-01-18 19:34:10-05:00,Video,@isaiahthomas tosses... @kingjames finishes!,44,2,Thursday,0,1,19,Evening,0.5,"['@isaiahthomas', '@kingjames']",High,0,1,0,0,[],False,None,2018-01-18,3
,26412583,2018-01-18 17:34:12-05:00,Video,Derrick Roses biggest fan @impjrose cheers him on! #ThisIsWhyWePlay,68,1,Thursday,0,1,17,Afternoon,0.2222222222222222,['@impjrose'],None,0,1,0,0,['#ThisIsWhyWePlay'],True,Mid,2018-01-18,3
,26412583,2018-01-18 10:02:50-05:00,Album,???? 2018 @NBAAllStar Game Entertainment ????????????? ??. ????????? ????????? ????????? ?? #NBAllStar Intros: @KevinHart4real ????????? ????????? ????????? ???? Anthem: @Fergie ????????? ????????? ????????? ????????? ???? Anthem: @barenakedladiesmusic ??? ????????? ????????? ????????? ???? #NBAAllStar Halftime: @Pharrell & @NERD,331,6,Thursday,0,1,10,Morning,0.7837837837837838,"['@NBAAllStar', '@KevinHart4real', '@Fergie', '@barenakedladiesmusic', '@Pharrell', '@NERD']",None,0,1,0,0,"['#NBAllStar', '#NBAAllStar']",True,Mid,2018-01-18,3
,26396647,2018-01-17 20:04:48-05:00,Video,The @hornets convert on multiple 4-point plays early!,53,1,Wednesday,0,1,20,Evening,0.125,['@hornets'],Mid,0,1,0,0,[],False,None,2018-01-17,1
,26380183,2018-01-16 20:28:24-05:00,Video,"Smooth moves, @jaytatum0!",25,1,Tuesday,0,1,20,Evening,0.3333333333333333,['@jaytatum0'],High,0,1,0,0,[],False,None,2018-01-16,2
,26380183,2018-01-16 04:03:40-05:00,Video,?? @isaiahthomas and @money23green micd up in Cleveland!,57,2,Tuesday,0,1,4,Night,0.375,"['@isaiahthomas', '@money23green']",None,0,1,0,0,[],False,None,2018-01-16,2
,26380183,2018-01-15 23:20:50-05:00,Video,@cp3 sets up @ccapela15 for the SLAM!,37,2,Monday,0,1,23,Evening,0.2857142857142857,"['@cp3', '@ccapela15']",High,0,1,0,0,[],False,None,2018-01-15,5
,26367508,2018-01-15 21:32:10-05:00,Video,@dwyanewade tosses it to @unclejeffgreen to close out the half @nbaontnt!,73,3,Monday,0,1,21,Evening,0.2727272727272727,"['@dwyanewade', '@unclejeffgreen', '@nbaontnt']",High,0,1,0,0,[],False,None,2018-01-15,5
,26367508,2018-01-15 18:23:40-05:00,Video,@milosteodosic4 finds a way to feed @blakegriffin32! #NBABreakdown ??: Rockets/Clippers 10:30pm/et @nbaontnt,108,3,Monday,0,1,18,Evening,0.4166666666666667,"['@milosteodosic4', '@blakegriffin32', '@nbaontnt']",Mid,0,1,0,0,['#NBABreakdown'],True,High,2018-01-15,5
,26367508,2018-01-15 07:22:48-05:00,Album,"Wise words from Dr. Martin Luther King, Jr. #MLKDay #NBAvoices",62,0,Monday,0,1,7,Morning,0.2,[],None,0,0,0,0,"['#MLKDay', '#NBAvoices']",True,None,2018-01-15,5
,26367508,2018-01-15 03:07:45-05:00,Photo,Mondays #MLKDay ?? Schedule!,29,0,Monday,0,1,3,Night,0.5,[],None,0,0,0,0,['#MLKDay'],True,None,2018-01-15,5
,26353047,2018-01-14 17:26:13-05:00,Video,Just a little too late!,23,0,Sunday,0,1,17,Afternoon,0.0,[],None,0,0,0,0,[],False,None,2018-01-14,2
,26353047,2018-01-14 16:59:52-05:00,Video,@antdavis23 climbs the ladder for the @pelicansnba oop!,55,2,Sunday,0,1,16,Afternoon,0.25,"['@antdavis23', '@pelicansnba']",High,0,1,0,0,[],False,None,2018-01-14,2
,26338997,2018-01-13 23:14:18-05:00,Album,Swipe through to recap an exciting Saturday around the Association!,67,0,Saturday,0,1,23,Evening,0.0,[],None,0,0,0,0,[],False,None,2018-01-13,4
,26338997,2018-01-13 16:45:00-05:00,Video,@swipathefox rocks the rim!,27,1,Saturday,0,1,16,Afternoon,0.25,['@swipathefox'],None,0,1,0,0,[],False,None,2018-01-13,4
,26338997,2018-01-13 15:08:18-05:00,Video,@desmith4 adjusts in mid air!,29,1,Saturday,0,1,15,Afternoon,0.2,['@desmith4'],None,0,1,0,0,[],False,None,2018-01-13,4
,26338997,2018-01-13 01:19:19-05:00,Album,18 teams hit the floor Friday night!,36,0,Saturday,0,1,1,Night,0.0,[],None,0,0,0,0,[],False,None,2018-01-13,4
,26325163,2018-01-12 19:47:31-05:00,Video,@kevindurant educating the next generation! #ThisIsWhyWePlay,60,1,Friday,0,1,19,Evening,0.3333333333333333,['@kevindurant'],Mid,0,1,0,0,['#ThisIsWhyWePlay'],True,Mid,2018-01-12,1
,26295725,2018-01-10 22:21:05-05:00,Photo,@jarrettjack03 notches his second career triple-double with 16p/10r/10a for the @nyknicks!,90,2,Wednesday,0,1,22,Evening,0.18181818181818182,"['@jarrettjack03', '@nyknicks']",Mid,0,1,0,0,[],False,None,2018-01-10,2
,26295725,2018-01-10 04:02:11-05:00,Video,This is what you get when you dont do your rookie duties @sterlingbrown23!! - @giannis_an34 ?????? (repost @bucks),115,3,Wednesday,0,1,4,Night,0.2222222222222222,"['@sterlingbrown23', '@giannis_an34', '@bucks']",High,0,1,0,0,[],False,None,2018-01-10,2
,26280433,2018-01-09 16:02:12-05:00,Video,@fchwpo @youngamechanger and @gmb_chum12 get UP at @celtics practice in London! #NBALondon,90,4,Tuesday,0,1,16,Afternoon,0.4166666666666667,"['@fchwpo', '@youngamechanger', '@gmb_chum12', '@celtics']",Mid,0,1,0,0,['#NBALondon'],True,None,2018-01-09,2
,26266828,2018-01-09 01:28:42-05:00,Album,Swipe through to recap tonights 8 games!,41,0,Tuesday,0,1,1,Night,0.0,[],None,0,0,0,0,[],False,None,2018-01-09,2
