Engagements,NBA_Follower_Count,Created,Type,Description,Len_Desc,Tagged_Count,DayOfWeek,playOffDate,month,hour,timeOfDay,propOfSpecialTexts,shoutouts,teamTagged,otherTagged,top3Tagged,bottom3Tagged,hashtags,hasHashtag,monthDateYear,postsInThatDay
676660,27235388,2018-03-13 02:33:04,Video,Tag a friend who hypes you up like @jharden13 to @cp3! ??,57,2,Tuesday,0,3,2,Night,0.25,['@jharden13 '],0,1,0,0,[],False,2018-03-13,11
337929,27235388,2018-03-13 02:20:27,Photo,"@russwest44 (17p/10r/11a) records his 20th triple-double of the season, 99th of his career!",91,1,Tuesday,0,3,2,Night,0.07692307692307693,['@russwest44 '],0,1,0,0,[],False,2018-03-13,11
670017,27235388,2018-03-13 01:41:48,Video,@cp3 ?? > @ccapela15 ??,24,2,Tuesday,0,3,1,Night,0.8,"['@cp3 ', '@ccapela15 ']",0,1,0,0,[],False,2018-03-13,11
734495,27235388,2018-03-13 01:29:02,Video,?? @roadtoriches_0 drops the one-hand hammer!,45,1,Tuesday,0,3,1,Night,0.3333333333333333,['@roadtoriches_0 '],0,1,0,0,[],False,2018-03-13,11
734999,27235388,2018-03-13 01:16:50,Video,@jharden13 dazzles with the handle.. and no-look assist! @nbaonespn ??,70,2,Tuesday,0,3,1,Night,0.3,"['@jharden13 ', '@nbaonespn ']",0,1,0,0,[],False,2018-03-13,11
734495,27235388,2018-03-13 00:36:25,Video,@russwest44 takes it STRONG baseline ??,39,1,Tuesday,0,3,0,Night,0.3333333333333333,['@russwest44 '],0,1,0,0,[],False,2018-03-13,11
339442,27235388,2018-03-12 15:03:33,Album,Heading into Week 22s action tonight... we check in with the NBA stat leaders!,79,0,Monday,0,3,15,Afternoon,0.0,[],0,0,0,0,[],False,2018-03-12,10
693838,27235388,2018-03-12 09:17:16,Video,@antdavis23 swats a career-high 10 shots!,41,1,Monday,0,3,9,Morning,0.16666666666666666,['@antdavis23 '],0,1,0,0,[],False,2018-03-12,10
935790,27222832,2018-03-12 05:18:56,Video,Another look at @kingjames incredible passes tonight!,54,1,Monday,0,3,5,Night,0.14285714285714285,[],0,0,0,0,[],False,2018-03-12,10
371494,27222832,2018-03-12 03:53:48,Album,Swipe through to recap Sundays NBA action!,43,0,Monday,0,3,3,Night,0.0,[],0,0,0,0,[],False,2018-03-12,10
793708,27222832,2018-03-12 02:34:46,Video,Threading the needle!,21,0,Monday,0,3,2,Night,0.0,[],0,0,0,0,[],False,2018-03-12,10
862137,27222832,2018-03-12 02:13:16,Video,?? THAT PASS!,13,0,Monday,0,3,2,Night,0.3333333333333333,[],0,0,0,0,[],False,2018-03-12,10
660471,27222832,2018-03-12 01:41:50,Video,@dsabonis11 punches it home for the @pacers!,44,2,Monday,0,3,1,Night,0.2857142857142857,['@dsabonis11 '],0,1,0,0,[],False,2018-03-12,10
724031,27222832,2018-03-12 01:14:10,Video,GAMETIME... @nbaonespn!,23,1,Monday,0,3,1,Night,0.5,[],0,0,0,0,[],False,2018-03-12,10
371494,27222832,2018-03-12 00:54:45,Photo,LeBrons HOLLYWOOD #NBAKicks!,29,0,Monday,0,3,0,Night,0.3333333333333333,[],0,0,0,0,[],False,2018-03-12,10
793708,27222832,2018-03-12 00:08:50,Video,Return to Sender!,17,0,Monday,0,3,0,Night,0.0,[],0,0,0,0,[],False,2018-03-12,10
337613,27222832,2018-03-11 22:22:57,Photo,"25 points, 11 boards and 10 blocks for @antdavis23 on his 25th Birthday!",72,1,Sunday,0,3,22,Evening,0.07692307692307693,['@antdavis23 '],0,1,0,0,[],False,2018-03-11,15
507741,27222832,2018-03-11 22:08:42,Video,"Good effort, @darrenrovell!
???
Thrilled I didnt tear an ACL. I do look pretty bad against @sizzman3 at the @atlhawks, though the outfit couldnt be beat. (repost @darrenrovell)",178,4,Sunday,0,3,22,Evening,0.15384615384615385,['@sizzman3 '],0,1,0,0,[],False,2018-03-11,15
668886,27222832,2018-03-11 21:58:14,Video,Howd @spidadmitchell do that!?,31,1,Sunday,0,3,21,Evening,0.25,['@spidadmitchell '],0,1,0,0,[],False,2018-03-11,15
668886,27222832,2018-03-11 20:59:06,Video,@antdavis23 protects the paint on his 25th Birthday!,52,1,Sunday,0,3,20,Evening,0.125,['@antdavis23 '],0,1,0,0,[],False,2018-03-11,15
710169,27222832,2018-03-11 19:51:49,Video,"Ball fake, contact, bucket! #NBAonABC",37,0,Sunday,0,3,19,Evening,0.2,[],0,0,0,0,[],False,2018-03-11,15
802970,27222832,2018-03-11 18:58:11,Video,D-Rose with the handles.. but his son PJ gets him back with the steal! #ThisIsWhyWePlay ??,90,0,Sunday,0,3,18,Evening,0.125,[],0,0,0,0,['#ThisIsWhyWePlay '],True,2018-03-11,15
616155,27222832,2018-03-11 18:04:22,Video,Get ready for todays @timberwolves action (3:30pm/et vs. @warriors)... with a listen in to @karltowns on the floor! #NBAonABC,126,3,Sunday,0,3,18,Evening,0.21052631578947367,"['@timberwolves ', '@karltowns ']",1,1,0,0,[],False,2018-03-11,15
341847,27222832,2018-03-11 15:15:17,Photo,The ???? French Prince of New York arrives for todays action!,62,0,Sunday,0,3,15,Afternoon,0.09090909090909091,[],0,0,0,0,[],False,2018-03-11,15
280089,27222832,2018-03-11 14:29:58,Photo,Join us in wishing @antdavis23 of the @pelicansnba a HAPPY 25th BIRTHDAY! #NBABDAY,82,2,Sunday,0,3,14,Afternoon,0.23076923076923078,"['@antdavis23 ', '@pelicansnba ']",1,1,0,0,[],False,2018-03-11,15
235502,27207977,2018-03-11 06:03:24,Album,"The @okcthunder, @miamiheat, @dallasmavs, @hornets and @laclippers each WIN Saturday night!",91,5,Sunday,0,3,6,Morning,0.45454545454545453,"['@hornets ', '@laclippers ']",1,0,0,0,[],False,2018-03-11,15
800196,27207977,2018-03-11 04:18:26,Video,For the homecrowd! #ThisIsWhyWePlay,35,0,Sunday,0,3,4,Night,0.25,[],0,0,0,0,[],False,2018-03-11,15
330432,27207977,2018-03-11 03:50:54,Photo,@russwest44 records his 19th triple-double of the season for the @okcthunder with 21p/12r/10a!,94,2,Sunday,0,3,3,Night,0.15384615384615385,"['@russwest44 ', '@okcthunder ']",1,1,0,1,[],False,2018-03-11,15
701247,27207977,2018-03-11 03:25:48,Video,@russwest44 rocks the rim! #NBAonABC,36,1,Sunday,0,3,3,Night,0.4,['@russwest44 '],0,1,0,0,[],False,2018-03-11,15
660483,27207977,2018-03-11 02:55:25,Video,@ud40 protects the paint for the @miamiheat!,44,2,Sunday,0,3,2,Night,0.2857142857142857,['@ud40 '],0,1,0,0,[],False,2018-03-11,15
639688,27207977,2018-03-11 00:55:06,Video,?Ageless... @_tonyparker09 & @manuginobili work on their craft ahead of #NBAonABC action!,89,2,Sunday,0,3,0,Night,0.25,"['@_tonyparker09 ', '@manuginobili ']",0,1,0,0,['#NBAonABC '],True,2018-03-11,15
590967,27207977,2018-03-10 23:33:03,Video,"?? Whats the most important thing to Coach Pop?! ??
@spurs/@okcthunder 8:30pm/et #NBAonABC",91,2,Saturday,0,3,23,Evening,0.25,['@okcthunder '],1,0,0,1,[],False,2018-03-10,20
647838,27207977,2018-03-10 22:40:05,Video,"@russwest44 (25.4ppg, 10.1apg, 9.6rpg) hits the floor for todays #NBAonABC action!",83,1,Saturday,0,3,22,Evening,0.18181818181818182,['@russwest44 '],0,1,0,0,['#NBAonABC '],True,2018-03-10,20
543485,27207977,2018-03-10 20:18:54,Video,"@paugasol has options at the high-post! #NBABreakdown 
@spurs/@okcthunder 8:30pm/et #NBAonABC",93,3,Saturday,0,3,20,Evening,0.3,"['@paugasol ', '@okcthunder ']",1,1,0,1,['#NBABreakdown '],True,2018-03-10,20
347111,27207977,2018-03-10 17:40:53,Photo,A league best 28-5 at home! #WeTheNorth,39,0,Saturday,0,3,17,Afternoon,0.14285714285714285,[],0,0,0,0,[],False,2018-03-10,20
739514,27207977,2018-03-10 14:47:17,Video,As the @houstonrockets become the fastest to 1000 made triples (65 games)... we showcase some if their best! ??????,115,1,Saturday,0,3,14,Afternoon,0.10526315789473684,['@houstonrockets '],1,0,0,0,[],False,2018-03-10,20
742946,27191643,2018-03-10 08:00:53,Video,From the sidelines... via @omarbensonmiller!,44,1,Saturday,0,3,8,Morning,0.2,[],0,0,0,0,[],False,2018-03-10,20
409112,27191643,2018-03-10 06:21:23,Album,20 teams in action on a busy Friday night around the Association!,65,0,Saturday,0,3,6,Morning,0.0,[],0,0,0,0,[],False,2018-03-10,20
742946,27191643,2018-03-10 05:38:24,Video,@teamswish stops on a dime for the bucket!,42,1,Saturday,0,3,5,Night,0.125,['@teamswish '],0,1,0,0,[],False,2018-03-10,20
1002006,27191643,2018-03-10 05:26:24,Video,@kingjames rocks the rim off the drive!,39,1,Saturday,0,3,5,Night,0.14285714285714285,['@kingjames '],0,1,1,0,[],False,2018-03-10,20
742946,27191643,2018-03-10 05:19:05,Video,@deandre glides to the rim for the SLAM!,40,1,Saturday,0,3,5,Night,0.125,['@deandre '],0,1,0,0,[],False,2018-03-10,20
676234,27191643,2018-03-10 04:57:44,Video,@louwillville busts out some moves off the dribble!,51,1,Saturday,0,3,4,Night,0.125,['@louwillville '],0,1,0,0,[],False,2018-03-10,20
562717,27191643,2018-03-10 04:20:58,Video,@louwillville beats the buzzer to extend the @laclippers lead @nbatv!,69,3,Saturday,0,3,4,Night,0.3,"['@louwillville ', '@laclippers ']",1,1,0,0,[],False,2018-03-10,20
741311,27191643,2018-03-10 03:57:08,Video,Stir it up!,11,0,Saturday,0,3,3,Night,0.0,[],0,0,0,0,[],False,2018-03-10,20
741311,27191643,2018-03-10 03:34:45,Video,READY!,6,0,Saturday,0,3,3,Night,0.0,[],0,0,0,0,[],False,2018-03-10,20
622328,27191643,2018-03-10 03:00:49,Video,What a finish as the @raptors prevail 108-105! @demar_derozan x @jharden13 #ThisIsWhyWePlay,91,3,Saturday,0,3,3,Night,0.3333333333333333,"['@raptors ', '@demar_derozan ', '@jharden13 ']",1,1,0,0,[],False,2018-03-10,20
741311,27191643,2018-03-10 02:59:16,Video,Classic Vince!,14,0,Saturday,0,3,2,Night,0.0,[],0,0,0,0,[],False,2018-03-10,20
330669,27191643,2018-03-10 02:33:13,Photo,"The first team to 1000 threes made this season (and fastest all-time, 65 games)... @houstonrockets!",99,1,Saturday,0,3,2,Night,0.06666666666666667,[],0,0,0,0,[],False,2018-03-10,20
734535,27191643,2018-03-10 02:14:25,Video,?? @ebled2 with the dish! ??,28,1,Saturday,0,3,2,Night,0.5,['@ebled2 '],0,1,0,0,[],False,2018-03-10,20
824363,27191643,2018-03-10 01:56:42,Video,"How long could you do this? ??????
@kingjames prepares for tonights @cavs action 10:30pm/et @nbatv!",100,3,Saturday,0,3,1,Night,0.21428571428571427,"['@kingjames ', '@cavs ']",1,1,1,0,[],False,2018-03-10,20
300512,27191643,2018-03-10 01:33:28,Photo,The first to 1000 rebounds this season... @andredrummondd of the @detroitpistons!,81,2,Saturday,0,3,1,Night,0.18181818181818182,['@andredrummondd '],0,1,0,0,[],False,2018-03-10,20
260726,27191643,2018-03-09 19:04:02,Photo,Will the @houstonrockets win streak reach 18... or will the @raptors (NBA best 27-5 at home) defend homecourt?!?,112,2,Friday,0,3,19,Evening,0.1111111111111111,"['@houstonrockets ', '@raptors ']",1,0,0,0,[],False,2018-03-09,13
222778,27191643,2018-03-09 15:04:57,Album,?? ...thoughts on the current standings ahead of tonights @houstonrockets/@raptors action (7:30pm/et NBA League Pass)? ??,122,2,Friday,0,3,15,Afternoon,0.1875,['@raptors '],1,0,0,0,[],False,2018-03-09,13
334093,27178891,2018-03-09 06:09:28,Album,"The @celtics, @okcthunder, @miamiheat, @brooklynnets and @warriors each pick up WINS Thursday night!",100,5,Friday,0,3,6,Morning,0.38461538461538464,"['@brooklynnets ', '@warriors ']",1,0,0,0,[],False,2018-03-09,13
358443,27178891,2018-03-09 06:00:05,Photo,@money23green notches his 3rd triple-double of the season for the @warriors with 11p/12r/10a!,93,2,Friday,0,3,6,Morning,0.15384615384615385,"['@money23green ', '@warriors ']",1,1,0,0,[],False,2018-03-09,13
723476,27178891,2018-03-09 05:57:43,Video,@kevindurant scores 14 straight late for the @warriors!,55,2,Friday,0,3,5,Night,0.25,['@kevindurant '],0,1,0,0,[],False,2018-03-09,13
734549,27178891,2018-03-09 04:10:07,Video,???? @omricasspi18 blocks it on one end and SLAMS on the other! ????,68,1,Friday,0,3,4,Night,0.23076923076923078,['@omricasspi18 '],0,1,0,0,[],False,2018-03-09,13
581769,27178891,2018-03-09 03:28:08,Video,"Raise the roof, @dwyanewade! #PhantomCam",40,1,Friday,0,3,3,Night,0.4,[],0,0,0,0,[],False,2018-03-09,13
663848,27178891,2018-03-09 02:44:07,Video,@stephencurry30s feelin good for tonights @nbaontnt action!,62,2,Friday,0,3,2,Night,0.2857142857142857,['@nbaontnt '],0,1,0,0,[],False,2018-03-09,13
741324,27178891,2018-03-09 02:12:50,Video,KAT ATTACK!,11,0,Friday,0,3,2,Night,0.0,[],0,0,0,0,[],False,2018-03-09,13
616881,27178891,2018-03-09 02:12:01,Video,@youngamechanger wanted that @nbaontnt!,39,2,Friday,0,3,2,Night,0.5,['@youngamechanger '],0,1,0,0,[],False,2018-03-09,13
670065,27178891,2018-03-09 01:57:42,Video,?? @russwest44 finds the cutting @stevenadams ??,48,2,Friday,0,3,1,Night,0.5714285714285714,"['@russwest44 ', '@stevenadams ']",0,1,0,0,[],False,2018-03-09,13
648432,27178891,2018-03-09 00:55:57,Video,"Ahead of tonights @warriors @nbaontnt action, we throw it back to @klaythompsons 60-point gem! #LegendaryMoments",114,3,Friday,0,3,0,Night,0.26666666666666666,"['@warriors ', '@nbaontnt ']",1,1,0,0,[],False,2018-03-09,13
734549,27178891,2018-03-09 00:36:06,Video,?? @bensimmons makes it look EASY!,34,1,Friday,0,3,0,Night,0.3333333333333333,['@bensimmons '],0,1,0,0,[],False,2018-03-09,13
629837,27178891,2018-03-08 23:23:03,Video,Just signed... Derrick Rose goes through his first pregame warmup with the @timberwolves! #AllEyesNorth,103,1,Thursday,0,3,23,Evening,0.14285714285714285,[],0,0,0,0,[],False,2018-03-08,17
474231,27178891,2018-03-08 22:13:58,Video,?? Get pumped for tonights @celtics @nbaontnt action (8pm/et vs. @timberwolves) with @fchwpo micd up!,103,4,Thursday,0,3,22,Evening,0.3333333333333333,"['@celtics ', '@nbaontnt ', '@fchwpo ']",1,1,0,0,[],False,2018-03-08,17
569897,27178891,2018-03-08 20:01:08,Video,?? Listen in as crew chief Jason Phillips was micd up in Denver for @cavs/@nuggets last night! ??,98,2,Thursday,0,3,20,Evening,0.16666666666666666,['@nuggets '],1,0,0,1,[],False,2018-03-08,17
624741,27178891,2018-03-08 18:30:35,Video,?? Coach Pop and Coach Kerr micd up ...ahead of tonights @nbaontnt action 10:30pm/et! ??,90,1,Thursday,0,3,18,Evening,0.2,['@nbaontnt '],0,1,0,0,[],False,2018-03-08,17
352801,27178891,2018-03-08 13:43:32,Photo,"Today we celebrate International Women's Day! 
#NBAVoices #IWD2018",66,0,Thursday,0,3,13,Afternoon,0.125,[],0,0,0,0,['#NBAVoices '],True,2018-03-08,17
632974,27178891,2018-03-08 07:32:10,Video,The clutch buckets from @raptors/@detroitpistons!,49,2,Thursday,0,3,7,Morning,0.2,[],0,0,0,0,[],False,2018-03-08,17
360005,27178891,2018-03-08 06:32:24,Album,@kingjames takes over.. the @houstonrockets & @pelicansnba extend their win streaks and more in Wednesdays action!,115,3,Thursday,0,3,6,Morning,0.1875,"['@kingjames ', '@houstonrockets ', '@pelicansnba ']",1,1,1,0,[],False,2018-03-08,17
935841,27178891,2018-03-08 05:57:59,Video,"Each one fancier than the previous, @kingjames puts up 3 clutch buckets late!",77,1,Thursday,0,3,5,Night,0.07692307692307693,['@kingjames '],0,1,1,0,[],False,2018-03-08,17
853703,27141557,2018-03-08 05:19:56,Video,@kingjames dumps it off to @larrydn7 behind his back!,53,2,Thursday,0,3,5,Night,0.2222222222222222,"['@kingjames ', '@larrydn7 ']",0,1,1,0,[],False,2018-03-08,17
676258,27141557,2018-03-08 04:59:18,Video,@antdavis23 off the dribble!,28,1,Thursday,0,3,4,Night,0.25,['@antdavis23 '],0,1,0,0,[],False,2018-03-08,17
741338,27141557,2018-03-08 04:50:39,Video,Beautiful basketball... ball movement!,38,0,Thursday,0,3,4,Night,0.0,[],0,0,0,0,[],False,2018-03-08,17
346321,27141557,2018-03-08 03:54:38,Photo,17 straight wins for the @houstonrockets! ??????????????????????????????????,76,1,Thursday,0,3,3,Night,0.2857142857142857,[],0,0,0,0,[],False,2018-03-08,17
603858,27141557,2018-03-08 03:53:21,Video,@fredvanvleet buries the game-winner ...as the @raptors become the first team to clinch an #NBAPlayoffs berth!,110,2,Thursday,0,3,3,Night,0.1875,"['@fredvanvleet ', '@raptors ']",1,1,0,0,['#NBAPlayoffs '],True,2018-03-08,17
323566,27141557,2018-03-08 03:43:54,Photo,@demar_derozan ...coming at ya!,31,1,Thursday,0,3,3,Night,0.25,['@demar_derozan '],0,1,0,0,[],False,2018-03-08,17
734562,27141557,2018-03-08 03:30:50,Video,?? @demar_derozan ...with the game on the line! ??,50,1,Thursday,0,3,3,Night,0.3333333333333333,['@demar_derozan '],0,1,0,0,[],False,2018-03-08,17
735065,27141557,2018-03-08 02:10:45,Video,@jharden13 beats the halftime ?? for the @houstonrockets!,57,2,Thursday,0,3,2,Night,0.375,['@jharden13 '],0,1,0,0,[],False,2018-03-08,17
676258,27141557,2018-03-08 01:27:16,Video,The @chicagobulls are out & running!,36,1,Thursday,0,3,1,Night,0.16666666666666666,['@chicagobulls '],1,0,0,0,[],False,2018-03-08,17
574556,27141557,2018-03-07 23:40:00,Video,"@giannis_an34 gets warm up assistance tonight from Matthew, a local child diagnosed with bone cancer. #ThisIsWhyWePlay (repost @bucks)",134,2,Wednesday,0,3,23,Evening,0.16666666666666666,['@giannis_an34 '],0,1,0,0,['#ThisIsWhyWePlay '],True,2018-03-07,14
574556,27141557,2018-03-07 21:24:24,Video,"The @raptors get the clutch bucket out of the sideline out-of-bounds! #NBABreakdown
...
8pm/et @nbaonespn",105,2,Wednesday,0,3,21,Evening,0.23076923076923078,['@raptors '],1,0,0,0,[],False,2018-03-07,14
273302,27141557,2018-03-07 06:14:02,Album,"Winning streaks stay alive for the @houstonrockets (16), @pelicansnba (9), @trailblazers (8)... to headline Tuesdays action!",125,3,Wednesday,0,3,6,Morning,0.1875,"['@houstonrockets ', '@pelicansnba ', '@trailblazers ']",1,0,0,0,[],False,2018-03-07,14
741351,27129868,2018-03-07 04:51:33,Video,Joe Harris elevates for the rejection!,38,0,Wednesday,0,3,4,Night,0.0,[],0,0,0,0,[],False,2018-03-07,14
621935,27129868,2018-03-07 03:55:47,Video,?@cp3 makes a young fans day after the @HoustonRockets win their 16th in a row! #ThisIsWhyWePlay ?,99,2,Wednesday,0,3,3,Night,0.11764705882352941,"['@cp3 ', '@HoustonRockets ']",0,1,0,0,['#ThisIsWhyWePlay '],True,2018-03-07,14
365180,27129868,2018-03-07 03:39:44,Photo,16 straight wins for the @houstonrockets! ????????????????????????????????,74,1,Wednesday,0,3,3,Night,0.2857142857142857,[],0,0,0,0,[],False,2018-03-07,14
676271,27129868,2018-03-07 03:05:07,Video,The @houstonrockets whip it around to get the best shot!,56,1,Wednesday,0,3,3,Night,0.1,['@houstonrockets '],1,0,0,0,[],False,2018-03-07,14
741351,27129868,2018-03-07 02:32:30,Video,"Hustle... the block, the save and the bucket!",45,0,Wednesday,0,3,2,Night,0.0,[],0,0,0,0,[],False,2018-03-07,14
616903,27129868,2018-03-07 02:20:23,Video,@joelembiid and @dwighthoward trade vicious oops!,49,2,Wednesday,0,3,2,Night,0.3333333333333333,"['@joelembiid ', '@dwighthoward ']",0,1,0,0,[],False,2018-03-07,14
616903,27129868,2018-03-07 02:09:57,Video,@jjbarea11 tosses and @dwightpowell takes care of the rest!,59,2,Wednesday,0,3,2,Night,0.2222222222222222,"['@jjbarea11 ', '@dwightpowell ']",0,1,0,0,[],False,2018-03-07,14
676271,27129868,2018-03-07 02:02:26,Video,"With this bucket, @carmeloanthony passed Jerry West for 20th on the NBAs ALL-TIME SCORING list!",96,1,Wednesday,0,3,2,Night,0.06666666666666667,['@carmeloanthony '],0,1,0,0,[],False,2018-03-07,14
311311,27129868,2018-03-07 01:30:56,Photo,"Congrats to @carmeloanthony of the @okcthunder for moving up to 20th on the NBA's ALL-TIME SCORING list! 
#ThisIsWhyWePlay #ThunderUp",133,2,Wednesday,0,3,1,Night,0.15789473684210525,"['@carmeloanthony ', '@okcthunder ']",1,1,0,1,['#ThisIsWhyWePlay '],True,2018-03-07,14
616903,27129868,2018-03-07 01:13:24,Video,"@dwighthoward lets it fly to beat the buzzer, his first trey of the season for the @hornets!",92,2,Wednesday,0,3,1,Night,0.11764705882352941,['@dwighthoward '],0,1,0,0,[],False,2018-03-07,14
616903,27129868,2018-03-07 01:12:07,Video,@bensimmons glides for the @sixers oop!,39,2,Wednesday,0,3,1,Night,0.3333333333333333,"['@bensimmons ', '@sixers ']",1,1,0,0,[],False,2018-03-07,14
634325,27129868,2018-03-06 23:24:04,Video,"In February, @antdavis23 became the first player since Moses Malone (1982) to average at least 35 points and 10 rebounds in a calendar month! #NBABreakdown ??: #Pelicans x #Clippers
?: 10:30pm/et ??: @NBAonTNT",209,2,Tuesday,0,3,23,Evening,0.21875,['@antdavis23 '],0,1,0,0,"['#NBABreakdown ', '#Pelicans ']",True,2018-03-06,13
432615,27129868,2018-03-06 21:07:01,Video,"Ever notice this @russwest44/@carmeloanthony jumpball ritual?? ...
@okcthunder host @houstonrockets 8pm/et @nbaontnt",116,5,Tuesday,0,3,21,Evening,0.36363636363636365,"['@carmeloanthony ', '@okcthunder ', '@houstonrockets ']",1,1,0,1,[],False,2018-03-06,13
578640,27129868,2018-03-06 18:33:27,Video,"Get ready for tonight's marquee matchup with @gallo_locknezs #NBASoundUp look at the @HoustonRockets 15-game win streak! ...
??: #Rockets x #ThunderUp ?: 8pm/et ??: @NBAonTNT",175,3,Tuesday,0,3,18,Evening,0.3333333333333333,['@HoustonRockets '],0,1,0,0,"['#NBASoundUp ', '#Rockets ', '#ThunderUp ']",True,2018-03-06,13
284186,27129868,2018-03-06 16:05:57,Photo,"Will the @houstonrockets win streak reach 16, or will the @okcthunder prevail at home?? Let us know with #KiaWhoYaGot in tonights #NochesEneBeA celebration!",157,2,Tuesday,0,3,16,Afternoon,0.21739130434782608,"['@houstonrockets ', '@okcthunder ']",1,0,0,1,"['#KiaWhoYaGot ', '#NochesEneBeA ']",True,2018-03-06,13
385480,27129868,2018-03-06 06:09:28,Album,14 teams in action on Monday night!,35,0,Tuesday,0,3,6,Morning,0.0,[],0,0,0,0,[],False,2018-03-06,13
632997,27129868,2018-03-06 06:07:58,Video,@damianlillard buries 4 consecutive triples for the @trailblazers!,66,2,Tuesday,0,3,6,Morning,0.25,['@damianlillard '],0,1,0,0,[],False,2018-03-06,13
676283,27117410,2018-03-06 04:27:19,Video,@shabazznap13r breaks out the handles!,38,1,Tuesday,0,3,4,Night,0.2,['@shabazznap13r '],0,1,0,0,[],False,2018-03-06,13
676283,27117410,2018-03-06 03:29:20,Video,What a save by @teamslowmo!,27,1,Tuesday,0,3,3,Night,0.2,[],0,0,0,0,[],False,2018-03-06,13
734589,27117410,2018-03-06 03:00:31,Video,?? @iamjustise on the attack ??,31,1,Tuesday,0,3,3,Night,0.5,['@iamjustise '],0,1,0,0,[],False,2018-03-06,13
616915,27117410,2018-03-06 02:18:14,Video,@spidadmitchell keeps the dribble alive and finds @ruuufio!,59,2,Tuesday,0,3,2,Night,0.25,['@spidadmitchell '],0,1,0,0,[],False,2018-03-06,13
832028,27117410,2018-03-06 01:43:13,Video,The @cavs move the ball to find the slammin @kingjames!,56,2,Tuesday,0,3,1,Night,0.2,['@cavs '],1,0,0,0,[],False,2018-03-06,13
616915,27117410,2018-03-06 01:36:06,Video,@vicoladipo threads the needle for the @44bojan trey!,53,2,Tuesday,0,3,1,Night,0.25,"['@vicoladipo ', '@44bojan ']",0,1,0,0,[],False,2018-03-06,13
912097,27117410,2018-03-06 00:25:09,Video,@kingjames splits the defense for the SLAM!,43,1,Tuesday,0,3,0,Night,0.14285714285714285,['@kingjames '],0,1,1,0,[],False,2018-03-06,13
690486,27117410,2018-03-05 21:50:52,Video,Which was your favorite assist of the week?? #AssistsOfTheWeek,62,0,Monday,0,3,21,Evening,0.2222222222222222,[],0,0,0,0,[],False,2018-03-05,10
322362,27117410,2018-03-05 18:17:29,Album,Heading into Week 21s action tonight... we check in with the NBA stat leaders!,79,0,Monday,0,3,18,Evening,0.0,[],0,0,0,0,[],False,2018-03-05,10
308246,27117410,2018-03-05 15:57:15,Photo,"Congratulations, @KobeBryant on yet another incredible achievement: An Oscar for best animated short film, Dear Basketball.",123,1,Monday,0,3,15,Afternoon,0.0625,['@KobeBryant '],0,1,0,0,[],False,2018-03-05,10
371203,27103854,2018-03-05 04:51:35,Album,Swipe through to recap Sundays NBA action!,43,0,Monday,0,3,4,Night,0.0,[],0,0,0,0,[],False,2018-03-05,10
660555,27103854,2018-03-05 04:27:09,Video,@skal_labs late triple wins it for the @sacramentokings!,57,2,Monday,0,3,4,Night,0.25,[],0,0,0,0,[],False,2018-03-05,10
717505,27103854,2018-03-05 01:51:56,Video,The @bucks ???? @nbaonespn!,27,2,Monday,0,3,1,Night,0.75,['@bucks '],1,0,0,0,[],False,2018-03-05,10
793809,27103854,2018-03-05 01:32:20,Video,The BEST from the rooks and sophs in Februarys NBA action!,59,0,Monday,0,3,1,Night,0.0,[],0,0,0,0,[],False,2018-03-05,10
306583,27103854,2018-03-05 00:54:02,Photo,"Congrats to @swish41 of the @dallasmavs for moving up to 8th on the all-time FIELD GOALS MADE list!

#ThisIsWhyWePlay #MFFL",123,2,Monday,0,3,0,Night,0.15789473684210525,"['@swish41 ', '@dallasmavs ']",1,1,0,0,['#ThisIsWhyWePlay '],True,2018-03-05,10
724123,27103854,2018-03-05 00:42:16,Video,Catch & shoot... @swish41 beats the first quarter buzzer!,57,1,Monday,0,3,0,Night,0.1111111111111111,['@swish41 '],0,1,0,0,[],False,2018-03-05,10
724123,27103854,2018-03-05 00:04:11,Video,@bradbeal3 off the dribble for the j!,37,1,Monday,0,3,0,Night,0.14285714285714285,['@bradbeal3 '],0,1,0,0,[],False,2018-03-05,10
265994,27103854,2018-03-04 22:57:48,Photo,@elfrid notches his second triple-double of the season for the @suns with 11p/14a/10r.,86,2,Sunday,0,3,22,Evening,0.15384615384615385,"['@elfrid ', '@suns ']",1,1,0,0,[],False,2018-03-04,15
668971,27103854,2018-03-04 22:54:47,Video,@quese skies for the SWAT!,26,1,Sunday,0,3,22,Evening,0.2,['@quese '],0,1,0,0,[],False,2018-03-04,15
326443,27103854,2018-03-04 12:43:37,Photo,Join us in wishing @money23green of the @warriors a HAPPY 28th BIRTHDAY! #NBABDAY,81,2,Sunday,0,3,12,Afternoon,0.23076923076923078,"['@money23green ', '@warriors ']",1,1,0,0,[],False,2018-03-04,15
379626,27103854,2018-03-04 06:08:12,Album,Seven winners in Saturdays NBA action!,39,0,Sunday,0,3,6,Morning,0.0,[],0,0,0,0,[],False,2018-03-04,15
724136,27086452,2018-03-04 04:41:38,Video,@skal_lab elevates for the incredible putback!,46,1,Sunday,0,3,4,Night,0.16666666666666666,['@skal_lab '],0,1,0,0,[],False,2018-03-04,15
385754,27086452,2018-03-04 04:12:59,Photo,?????????????????????????????? straight wins for the @houstonrockets!,69,1,Sunday,0,3,4,Night,0.3333333333333333,[],0,0,0,0,[],False,2018-03-04,15
